# 8b Adder (BF16 exponent path) Exhaustive TB Errors
# Fields: carry exp1 exp2 | exp_sum_expected ovf_expected unf_expected | exp_sum_got ovf_got unf_got

ERROR: carry=1 exp1=31(0x1f) exp2=43(0x2b) | exp_sum_exp=204(0xcc) ovf_exp=0 unf_exp=0 | exp_sum_got=204(0xcc) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=44(0x2c) | exp_sum_exp=205(0xcd) ovf_exp=0 unf_exp=0 | exp_sum_got=205(0xcd) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=45(0x2d) | exp_sum_exp=206(0xce) ovf_exp=0 unf_exp=0 | exp_sum_got=206(0xce) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=46(0x2e) | exp_sum_exp=207(0xcf) ovf_exp=0 unf_exp=0 | exp_sum_got=207(0xcf) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=47(0x2f) | exp_sum_exp=208(0xd0) ovf_exp=0 unf_exp=0 | exp_sum_got=208(0xd0) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=48(0x30) | exp_sum_exp=209(0xd1) ovf_exp=0 unf_exp=0 | exp_sum_got=209(0xd1) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=49(0x31) | exp_sum_exp=210(0xd2) ovf_exp=0 unf_exp=0 | exp_sum_got=210(0xd2) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=50(0x32) | exp_sum_exp=211(0xd3) ovf_exp=0 unf_exp=0 | exp_sum_got=211(0xd3) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=51(0x33) | exp_sum_exp=212(0xd4) ovf_exp=0 unf_exp=0 | exp_sum_got=212(0xd4) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=52(0x34) | exp_sum_exp=213(0xd5) ovf_exp=0 unf_exp=0 | exp_sum_got=213(0xd5) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=53(0x35) | exp_sum_exp=214(0xd6) ovf_exp=0 unf_exp=0 | exp_sum_got=214(0xd6) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=54(0x36) | exp_sum_exp=215(0xd7) ovf_exp=0 unf_exp=0 | exp_sum_got=215(0xd7) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=55(0x37) | exp_sum_exp=216(0xd8) ovf_exp=0 unf_exp=0 | exp_sum_got=216(0xd8) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=56(0x38) | exp_sum_exp=217(0xd9) ovf_exp=0 unf_exp=0 | exp_sum_got=217(0xd9) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=57(0x39) | exp_sum_exp=218(0xda) ovf_exp=0 unf_exp=0 | exp_sum_got=218(0xda) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=58(0x3a) | exp_sum_exp=219(0xdb) ovf_exp=0 unf_exp=0 | exp_sum_got=219(0xdb) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=59(0x3b) | exp_sum_exp=220(0xdc) ovf_exp=0 unf_exp=0 | exp_sum_got=220(0xdc) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=60(0x3c) | exp_sum_exp=221(0xdd) ovf_exp=0 unf_exp=0 | exp_sum_got=221(0xdd) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=61(0x3d) | exp_sum_exp=222(0xde) ovf_exp=0 unf_exp=0 | exp_sum_got=222(0xde) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=62(0x3e) | exp_sum_exp=223(0xdf) ovf_exp=0 unf_exp=0 | exp_sum_got=223(0xdf) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=63(0x3f) | exp_sum_exp=224(0xe0) ovf_exp=0 unf_exp=0 | exp_sum_got=224(0xe0) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=64(0x40) | exp_sum_exp=225(0xe1) ovf_exp=0 unf_exp=0 | exp_sum_got=225(0xe1) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=65(0x41) | exp_sum_exp=226(0xe2) ovf_exp=0 unf_exp=0 | exp_sum_got=226(0xe2) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=66(0x42) | exp_sum_exp=227(0xe3) ovf_exp=0 unf_exp=0 | exp_sum_got=227(0xe3) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=67(0x43) | exp_sum_exp=228(0xe4) ovf_exp=0 unf_exp=0 | exp_sum_got=228(0xe4) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=68(0x44) | exp_sum_exp=229(0xe5) ovf_exp=0 unf_exp=0 | exp_sum_got=229(0xe5) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=69(0x45) | exp_sum_exp=230(0xe6) ovf_exp=0 unf_exp=0 | exp_sum_got=230(0xe6) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=70(0x46) | exp_sum_exp=231(0xe7) ovf_exp=0 unf_exp=0 | exp_sum_got=231(0xe7) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=71(0x47) | exp_sum_exp=232(0xe8) ovf_exp=0 unf_exp=0 | exp_sum_got=232(0xe8) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=72(0x48) | exp_sum_exp=233(0xe9) ovf_exp=0 unf_exp=0 | exp_sum_got=233(0xe9) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=73(0x49) | exp_sum_exp=234(0xea) ovf_exp=0 unf_exp=0 | exp_sum_got=234(0xea) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=74(0x4a) | exp_sum_exp=235(0xeb) ovf_exp=0 unf_exp=0 | exp_sum_got=235(0xeb) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=75(0x4b) | exp_sum_exp=236(0xec) ovf_exp=0 unf_exp=0 | exp_sum_got=236(0xec) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=76(0x4c) | exp_sum_exp=237(0xed) ovf_exp=0 unf_exp=0 | exp_sum_got=237(0xed) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=77(0x4d) | exp_sum_exp=238(0xee) ovf_exp=0 unf_exp=0 | exp_sum_got=238(0xee) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=78(0x4e) | exp_sum_exp=239(0xef) ovf_exp=0 unf_exp=0 | exp_sum_got=239(0xef) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=79(0x4f) | exp_sum_exp=240(0xf0) ovf_exp=0 unf_exp=0 | exp_sum_got=240(0xf0) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=80(0x50) | exp_sum_exp=241(0xf1) ovf_exp=0 unf_exp=0 | exp_sum_got=241(0xf1) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=81(0x51) | exp_sum_exp=242(0xf2) ovf_exp=0 unf_exp=0 | exp_sum_got=242(0xf2) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=82(0x52) | exp_sum_exp=243(0xf3) ovf_exp=0 unf_exp=0 | exp_sum_got=243(0xf3) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=83(0x53) | exp_sum_exp=244(0xf4) ovf_exp=0 unf_exp=0 | exp_sum_got=244(0xf4) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=84(0x54) | exp_sum_exp=245(0xf5) ovf_exp=0 unf_exp=0 | exp_sum_got=245(0xf5) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=85(0x55) | exp_sum_exp=246(0xf6) ovf_exp=0 unf_exp=0 | exp_sum_got=246(0xf6) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=86(0x56) | exp_sum_exp=247(0xf7) ovf_exp=0 unf_exp=0 | exp_sum_got=247(0xf7) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=87(0x57) | exp_sum_exp=248(0xf8) ovf_exp=0 unf_exp=0 | exp_sum_got=248(0xf8) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=88(0x58) | exp_sum_exp=249(0xf9) ovf_exp=0 unf_exp=0 | exp_sum_got=249(0xf9) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=89(0x59) | exp_sum_exp=250(0xfa) ovf_exp=0 unf_exp=0 | exp_sum_got=250(0xfa) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=90(0x5a) | exp_sum_exp=251(0xfb) ovf_exp=0 unf_exp=0 | exp_sum_got=251(0xfb) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=91(0x5b) | exp_sum_exp=252(0xfc) ovf_exp=0 unf_exp=0 | exp_sum_got=252(0xfc) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=92(0x5c) | exp_sum_exp=253(0xfd) ovf_exp=0 unf_exp=0 | exp_sum_got=253(0xfd) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=93(0x5d) | exp_sum_exp=254(0xfe) ovf_exp=0 unf_exp=0 | exp_sum_got=254(0xfe) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=95(0x5f) | exp_sum_exp=0(0x00) ovf_exp=0 unf_exp=0 | exp_sum_got=0(0x00) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=31(0x1f) exp2=96(0x60) | exp_sum_exp=1(0x01) ovf_exp=0 unf_exp=0 | exp_sum_got=1(0x01) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=0(0x00) | exp_sum_exp=162(0xa2) ovf_exp=0 unf_exp=0 | exp_sum_got=162(0xa2) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=1(0x01) | exp_sum_exp=163(0xa3) ovf_exp=0 unf_exp=0 | exp_sum_got=163(0xa3) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=2(0x02) | exp_sum_exp=164(0xa4) ovf_exp=0 unf_exp=0 | exp_sum_got=164(0xa4) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=3(0x03) | exp_sum_exp=165(0xa5) ovf_exp=0 unf_exp=0 | exp_sum_got=165(0xa5) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=4(0x04) | exp_sum_exp=166(0xa6) ovf_exp=0 unf_exp=0 | exp_sum_got=166(0xa6) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=5(0x05) | exp_sum_exp=167(0xa7) ovf_exp=0 unf_exp=0 | exp_sum_got=167(0xa7) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=6(0x06) | exp_sum_exp=168(0xa8) ovf_exp=0 unf_exp=0 | exp_sum_got=168(0xa8) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=7(0x07) | exp_sum_exp=169(0xa9) ovf_exp=0 unf_exp=0 | exp_sum_got=169(0xa9) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=8(0x08) | exp_sum_exp=170(0xaa) ovf_exp=0 unf_exp=0 | exp_sum_got=170(0xaa) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=9(0x09) | exp_sum_exp=171(0xab) ovf_exp=0 unf_exp=0 | exp_sum_got=171(0xab) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=10(0x0a) | exp_sum_exp=172(0xac) ovf_exp=0 unf_exp=0 | exp_sum_got=172(0xac) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=11(0x0b) | exp_sum_exp=173(0xad) ovf_exp=0 unf_exp=0 | exp_sum_got=173(0xad) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=12(0x0c) | exp_sum_exp=174(0xae) ovf_exp=0 unf_exp=0 | exp_sum_got=174(0xae) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=13(0x0d) | exp_sum_exp=175(0xaf) ovf_exp=0 unf_exp=0 | exp_sum_got=175(0xaf) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=14(0x0e) | exp_sum_exp=176(0xb0) ovf_exp=0 unf_exp=0 | exp_sum_got=176(0xb0) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=15(0x0f) | exp_sum_exp=177(0xb1) ovf_exp=0 unf_exp=0 | exp_sum_got=177(0xb1) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=16(0x10) | exp_sum_exp=178(0xb2) ovf_exp=0 unf_exp=0 | exp_sum_got=178(0xb2) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=17(0x11) | exp_sum_exp=179(0xb3) ovf_exp=0 unf_exp=0 | exp_sum_got=179(0xb3) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=18(0x12) | exp_sum_exp=180(0xb4) ovf_exp=0 unf_exp=0 | exp_sum_got=180(0xb4) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=19(0x13) | exp_sum_exp=181(0xb5) ovf_exp=0 unf_exp=0 | exp_sum_got=181(0xb5) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=20(0x14) | exp_sum_exp=182(0xb6) ovf_exp=0 unf_exp=0 | exp_sum_got=182(0xb6) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=21(0x15) | exp_sum_exp=183(0xb7) ovf_exp=0 unf_exp=0 | exp_sum_got=183(0xb7) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=22(0x16) | exp_sum_exp=184(0xb8) ovf_exp=0 unf_exp=0 | exp_sum_got=184(0xb8) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=23(0x17) | exp_sum_exp=185(0xb9) ovf_exp=0 unf_exp=0 | exp_sum_got=185(0xb9) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=24(0x18) | exp_sum_exp=186(0xba) ovf_exp=0 unf_exp=0 | exp_sum_got=186(0xba) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=25(0x19) | exp_sum_exp=187(0xbb) ovf_exp=0 unf_exp=0 | exp_sum_got=187(0xbb) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=26(0x1a) | exp_sum_exp=188(0xbc) ovf_exp=0 unf_exp=0 | exp_sum_got=188(0xbc) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=27(0x1b) | exp_sum_exp=189(0xbd) ovf_exp=0 unf_exp=0 | exp_sum_got=189(0xbd) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=28(0x1c) | exp_sum_exp=190(0xbe) ovf_exp=0 unf_exp=0 | exp_sum_got=190(0xbe) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=29(0x1d) | exp_sum_exp=191(0xbf) ovf_exp=0 unf_exp=0 | exp_sum_got=191(0xbf) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=30(0x1e) | exp_sum_exp=192(0xc0) ovf_exp=0 unf_exp=0 | exp_sum_got=192(0xc0) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=31(0x1f) | exp_sum_exp=193(0xc1) ovf_exp=0 unf_exp=0 | exp_sum_got=193(0xc1) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=32(0x20) | exp_sum_exp=194(0xc2) ovf_exp=0 unf_exp=0 | exp_sum_got=194(0xc2) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=33(0x21) | exp_sum_exp=195(0xc3) ovf_exp=0 unf_exp=0 | exp_sum_got=195(0xc3) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=34(0x22) | exp_sum_exp=196(0xc4) ovf_exp=0 unf_exp=0 | exp_sum_got=196(0xc4) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=35(0x23) | exp_sum_exp=197(0xc5) ovf_exp=0 unf_exp=0 | exp_sum_got=197(0xc5) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=36(0x24) | exp_sum_exp=198(0xc6) ovf_exp=0 unf_exp=0 | exp_sum_got=198(0xc6) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=37(0x25) | exp_sum_exp=199(0xc7) ovf_exp=0 unf_exp=0 | exp_sum_got=199(0xc7) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=38(0x26) | exp_sum_exp=200(0xc8) ovf_exp=0 unf_exp=0 | exp_sum_got=200(0xc8) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=39(0x27) | exp_sum_exp=201(0xc9) ovf_exp=0 unf_exp=0 | exp_sum_got=201(0xc9) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=40(0x28) | exp_sum_exp=202(0xca) ovf_exp=0 unf_exp=0 | exp_sum_got=202(0xca) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=41(0x29) | exp_sum_exp=203(0xcb) ovf_exp=0 unf_exp=0 | exp_sum_got=203(0xcb) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=42(0x2a) | exp_sum_exp=204(0xcc) ovf_exp=0 unf_exp=0 | exp_sum_got=204(0xcc) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=43(0x2b) | exp_sum_exp=205(0xcd) ovf_exp=0 unf_exp=0 | exp_sum_got=205(0xcd) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=44(0x2c) | exp_sum_exp=206(0xce) ovf_exp=0 unf_exp=0 | exp_sum_got=206(0xce) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=45(0x2d) | exp_sum_exp=207(0xcf) ovf_exp=0 unf_exp=0 | exp_sum_got=207(0xcf) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=46(0x2e) | exp_sum_exp=208(0xd0) ovf_exp=0 unf_exp=0 | exp_sum_got=208(0xd0) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=47(0x2f) | exp_sum_exp=209(0xd1) ovf_exp=0 unf_exp=0 | exp_sum_got=209(0xd1) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=48(0x30) | exp_sum_exp=210(0xd2) ovf_exp=0 unf_exp=0 | exp_sum_got=210(0xd2) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=49(0x31) | exp_sum_exp=211(0xd3) ovf_exp=0 unf_exp=0 | exp_sum_got=211(0xd3) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=50(0x32) | exp_sum_exp=212(0xd4) ovf_exp=0 unf_exp=0 | exp_sum_got=212(0xd4) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=51(0x33) | exp_sum_exp=213(0xd5) ovf_exp=0 unf_exp=0 | exp_sum_got=213(0xd5) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=52(0x34) | exp_sum_exp=214(0xd6) ovf_exp=0 unf_exp=0 | exp_sum_got=214(0xd6) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=53(0x35) | exp_sum_exp=215(0xd7) ovf_exp=0 unf_exp=0 | exp_sum_got=215(0xd7) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=54(0x36) | exp_sum_exp=216(0xd8) ovf_exp=0 unf_exp=0 | exp_sum_got=216(0xd8) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=55(0x37) | exp_sum_exp=217(0xd9) ovf_exp=0 unf_exp=0 | exp_sum_got=217(0xd9) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=56(0x38) | exp_sum_exp=218(0xda) ovf_exp=0 unf_exp=0 | exp_sum_got=218(0xda) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=57(0x39) | exp_sum_exp=219(0xdb) ovf_exp=0 unf_exp=0 | exp_sum_got=219(0xdb) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=58(0x3a) | exp_sum_exp=220(0xdc) ovf_exp=0 unf_exp=0 | exp_sum_got=220(0xdc) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=59(0x3b) | exp_sum_exp=221(0xdd) ovf_exp=0 unf_exp=0 | exp_sum_got=221(0xdd) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=60(0x3c) | exp_sum_exp=222(0xde) ovf_exp=0 unf_exp=0 | exp_sum_got=222(0xde) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=61(0x3d) | exp_sum_exp=223(0xdf) ovf_exp=0 unf_exp=0 | exp_sum_got=223(0xdf) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=62(0x3e) | exp_sum_exp=224(0xe0) ovf_exp=0 unf_exp=0 | exp_sum_got=224(0xe0) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=63(0x3f) | exp_sum_exp=225(0xe1) ovf_exp=0 unf_exp=0 | exp_sum_got=225(0xe1) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=64(0x40) | exp_sum_exp=226(0xe2) ovf_exp=0 unf_exp=0 | exp_sum_got=226(0xe2) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=65(0x41) | exp_sum_exp=227(0xe3) ovf_exp=0 unf_exp=0 | exp_sum_got=227(0xe3) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=66(0x42) | exp_sum_exp=228(0xe4) ovf_exp=0 unf_exp=0 | exp_sum_got=228(0xe4) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=67(0x43) | exp_sum_exp=229(0xe5) ovf_exp=0 unf_exp=0 | exp_sum_got=229(0xe5) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=68(0x44) | exp_sum_exp=230(0xe6) ovf_exp=0 unf_exp=0 | exp_sum_got=230(0xe6) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=69(0x45) | exp_sum_exp=231(0xe7) ovf_exp=0 unf_exp=0 | exp_sum_got=231(0xe7) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=70(0x46) | exp_sum_exp=232(0xe8) ovf_exp=0 unf_exp=0 | exp_sum_got=232(0xe8) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=71(0x47) | exp_sum_exp=233(0xe9) ovf_exp=0 unf_exp=0 | exp_sum_got=233(0xe9) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=72(0x48) | exp_sum_exp=234(0xea) ovf_exp=0 unf_exp=0 | exp_sum_got=234(0xea) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=73(0x49) | exp_sum_exp=235(0xeb) ovf_exp=0 unf_exp=0 | exp_sum_got=235(0xeb) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=74(0x4a) | exp_sum_exp=236(0xec) ovf_exp=0 unf_exp=0 | exp_sum_got=236(0xec) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=75(0x4b) | exp_sum_exp=237(0xed) ovf_exp=0 unf_exp=0 | exp_sum_got=237(0xed) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=76(0x4c) | exp_sum_exp=238(0xee) ovf_exp=0 unf_exp=0 | exp_sum_got=238(0xee) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=77(0x4d) | exp_sum_exp=239(0xef) ovf_exp=0 unf_exp=0 | exp_sum_got=239(0xef) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=78(0x4e) | exp_sum_exp=240(0xf0) ovf_exp=0 unf_exp=0 | exp_sum_got=240(0xf0) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=79(0x4f) | exp_sum_exp=241(0xf1) ovf_exp=0 unf_exp=0 | exp_sum_got=241(0xf1) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=80(0x50) | exp_sum_exp=242(0xf2) ovf_exp=0 unf_exp=0 | exp_sum_got=242(0xf2) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=81(0x51) | exp_sum_exp=243(0xf3) ovf_exp=0 unf_exp=0 | exp_sum_got=243(0xf3) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=82(0x52) | exp_sum_exp=244(0xf4) ovf_exp=0 unf_exp=0 | exp_sum_got=244(0xf4) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=83(0x53) | exp_sum_exp=245(0xf5) ovf_exp=0 unf_exp=0 | exp_sum_got=245(0xf5) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=84(0x54) | exp_sum_exp=246(0xf6) ovf_exp=0 unf_exp=0 | exp_sum_got=246(0xf6) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=85(0x55) | exp_sum_exp=247(0xf7) ovf_exp=0 unf_exp=0 | exp_sum_got=247(0xf7) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=86(0x56) | exp_sum_exp=248(0xf8) ovf_exp=0 unf_exp=0 | exp_sum_got=248(0xf8) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=87(0x57) | exp_sum_exp=249(0xf9) ovf_exp=0 unf_exp=0 | exp_sum_got=249(0xf9) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=88(0x58) | exp_sum_exp=250(0xfa) ovf_exp=0 unf_exp=0 | exp_sum_got=250(0xfa) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=89(0x59) | exp_sum_exp=251(0xfb) ovf_exp=0 unf_exp=0 | exp_sum_got=251(0xfb) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=90(0x5a) | exp_sum_exp=252(0xfc) ovf_exp=0 unf_exp=0 | exp_sum_got=252(0xfc) ovf_got=0 unf_got=1
ERROR: carry=1 exp1=32(0x20) exp2=91(0x5b) | exp_sum_exp=253(0xfd) ovf_exp=0 unf_exp=0 | exp_sum_got=253(0xfd) ovf_got=0 unf_got=1
